"iteration","a","b","cp","N","model","Sobel_z"
112,0.3,0.3,-0.2,300,2,-1.148786253024
113,0.3,0.3,-0.2,300,1,2.95043850582183
113,0.3,0.3,-0.2,300,2,-3.36388298260691
114,0.3,0.3,-0.2,300,1,3.46559675949011
114,0.3,0.3,-0.2,300,2,-0.765150743217991
115,0.3,0.3,-0.2,300,1,3.85700778248329
115,0.3,0.3,-0.2,300,2,-1.44508774097612
116,0.3,0.3,-0.2,300,1,3.14528484507266
116,0.3,0.3,-0.2,300,2,-1.43793529450205
117,0.3,0.3,-0.2,300,1,3.6822333680178
117,0.3,0.3,-0.2,300,2,-1.60861274236487
118,0.3,0.3,-0.2,300,1,3.48220422552998
118,0.3,0.3,-0.2,300,2,-3.23842785628387
119,0.3,0.3,-0.2,300,1,3.62490268097362
119,0.3,0.3,-0.2,300,2,-2.73773333100085
120,0.3,0.3,-0.2,300,1,2.91505556413402
120,0.3,0.3,-0.2,300,2,-1.11523646711954
121,0.3,0.3,-0.2,300,1,2.9645893097387
121,0.3,0.3,-0.2,300,2,-0.589386785490678
122,0.3,0.3,-0.2,300,1,3.57879771421624
122,0.3,0.3,-0.2,300,2,-2.09040252234616
123,0.3,0.3,-0.2,300,1,3.9652253606094
123,0.3,0.3,-0.2,300,2,-0.81953345480253
124,0.3,0.3,-0.2,300,1,3.12235199997698
124,0.3,0.3,-0.2,300,2,-0.823791486772836
125,0.3,0.3,-0.2,300,1,3.30720577901497
125,0.3,0.3,-0.2,300,2,-1.97510603970993
126,0.3,0.3,-0.2,300,1,3.79111220288471
126,0.3,0.3,-0.2,300,2,-1.31386631377639
127,0.3,0.3,-0.2,300,1,4.60656268104927
127,0.3,0.3,-0.2,300,2,-2.2096014683855
128,0.3,0.3,-0.2,300,1,3.50631497569087
128,0.3,0.3,-0.2,300,2,-1.81524116884512
129,0.3,0.3,-0.2,300,1,4.02055566211087
129,0.3,0.3,-0.2,300,2,-1.99508778596411
130,0.3,0.3,-0.2,300,1,4.42926804775264
130,0.3,0.3,-0.2,300,2,-3.08756259590288
131,0.3,0.3,-0.2,300,1,3.19703359103604
131,0.3,0.3,-0.2,300,2,-1.8346557651605
132,0.3,0.3,-0.2,300,1,3.27604437293796
132,0.3,0.3,-0.2,300,2,-2.56804619027153
133,0.3,0.3,-0.2,300,1,2.63932035473088
133,0.3,0.3,-0.2,300,2,-1.9030773070854
134,0.3,0.3,-0.2,300,1,3.34184670445428
134,0.3,0.3,-0.2,300,2,-0.990114306642739
135,0.3,0.3,-0.2,300,1,4.26961910629789
135,0.3,0.3,-0.2,300,2,-0.0500546726278192
136,0.3,0.3,-0.2,300,1,3.5735287797438
136,0.3,0.3,-0.2,300,2,-2.57345840276434
137,0.3,0.3,-0.2,300,1,4.05154317392542
137,0.3,0.3,-0.2,300,2,-1.77612069624738
138,0.3,0.3,-0.2,300,1,3.58928827337119
138,0.3,0.3,-0.2,300,2,-1.7389217418234
139,0.3,0.3,-0.2,300,1,3.88905302020768
139,0.3,0.3,-0.2,300,2,-2.04160042249457
140,0.3,0.3,-0.2,300,1,3.48814935418838
140,0.3,0.3,-0.2,300,2,-2.65058688542787
141,0.3,0.3,-0.2,300,1,3.77624716013388
141,0.3,0.3,-0.2,300,2,-1.20478770258551
142,0.3,0.3,-0.2,300,1,3.55137064195895
142,0.3,0.3,-0.2,300,2,-3.53344341935781
143,0.3,0.3,-0.2,300,1,3.37469760308148
143,0.3,0.3,-0.2,300,2,-1.97564523424114
144,0.3,0.3,-0.2,300,1,3.94879152581861
144,0.3,0.3,-0.2,300,2,-1.20271808316493
145,0.3,0.3,-0.2,300,1,3.45051181826426
145,0.3,0.3,-0.2,300,2,-0.899888244244787
146,0.3,0.3,-0.2,300,1,3.45894063080461
146,0.3,0.3,-0.2,300,2,-2.73277243635064
147,0.3,0.3,-0.2,300,1,3.87551758542302
147,0.3,0.3,-0.2,300,2,0.574643764131174
148,0.3,0.3,-0.2,300,1,4.34303180826683
148,0.3,0.3,-0.2,300,2,-1.12661377544867
149,0.3,0.3,-0.2,300,1,3.56163481379708
149,0.3,0.3,-0.2,300,2,-2.20031989980709
150,0.3,0.3,-0.2,300,1,3.16616404680313
150,0.3,0.3,-0.2,300,2,-3.42912919084161
151,0.3,0.3,-0.2,300,1,4.31055197209898
151,0.3,0.3,-0.2,300,2,-0.404193605377979
152,0.3,0.3,-0.2,300,1,2.48854291835652
152,0.3,0.3,-0.2,300,2,-2.0504535507758
153,0.3,0.3,-0.2,300,1,3.40429504037888
153,0.3,0.3,-0.2,300,2,-1.19480638521482
154,0.3,0.3,-0.2,300,1,4.75391166003565
154,0.3,0.3,-0.2,300,2,-1.82088113211872
155,0.3,0.3,-0.2,300,1,3.65187658379926
155,0.3,0.3,-0.2,300,2,-2.08054221072953
156,0.3,0.3,-0.2,300,1,3.31999877969174
156,0.3,0.3,-0.2,300,2,-0.601681921343959
157,0.3,0.3,-0.2,300,1,4.54758226151471
157,0.3,0.3,-0.2,300,2,-1.02503236558885
158,0.3,0.3,-0.2,300,1,3.4301201860653
158,0.3,0.3,-0.2,300,2,-0.693732168931313
159,0.3,0.3,-0.2,300,1,3.67791681442307
159,0.3,0.3,-0.2,300,2,-2.1608320322725
160,0.3,0.3,-0.2,300,1,3.81348990710914
160,0.3,0.3,-0.2,300,2,-1.66393902863761
161,0.3,0.3,-0.2,300,1,3.54350272365422
161,0.3,0.3,-0.2,300,2,-1.449310444658
162,0.3,0.3,-0.2,300,1,3.07159506847059
162,0.3,0.3,-0.2,300,2,-2.12141150532747
163,0.3,0.3,-0.2,300,1,3.69363535933228
163,0.3,0.3,-0.2,300,2,-1.70655194329664
164,0.3,0.3,-0.2,300,1,3.20401328493059
164,0.3,0.3,-0.2,300,2,-2.41918891902742
165,0.3,0.3,-0.2,300,1,3.46849973013254
165,0.3,0.3,-0.2,300,2,-2.36883996549998
166,0.3,0.3,-0.2,300,1,2.6993362783889
166,0.3,0.3,-0.2,300,2,-2.90928993869457
167,0.3,0.3,-0.2,300,1,4.13290120779985
167,0.3,0.3,-0.2,300,2,-0.993211348542871
168,0.3,0.3,-0.2,300,1,2.55700126831816
168,0.3,0.3,-0.2,300,2,-2.46681090094458
169,0.3,0.3,-0.2,300,1,3.07800811118504
169,0.3,0.3,-0.2,300,2,-1.3462437003333
170,0.3,0.3,-0.2,300,1,2.50807340519039
170,0.3,0.3,-0.2,300,2,-1.63551586107278
171,0.3,0.3,-0.2,300,1,3.56971909294574
171,0.3,0.3,-0.2,300,2,-1.36462589347909
172,0.3,0.3,-0.2,300,1,3.65282483414117
172,0.3,0.3,-0.2,300,2,-0.914587882367757
173,0.3,0.3,-0.2,300,1,4.21428620243443
173,0.3,0.3,-0.2,300,2,-1.70927064584828
174,0.3,0.3,-0.2,300,1,3.85669876249707
174,0.3,0.3,-0.2,300,2,-1.84383767823971
175,0.3,0.3,-0.2,300,1,3.52963035221351
175,0.3,0.3,-0.2,300,2,-2.88159277645708
176,0.3,0.3,-0.2,300,1,2.98451209605663
176,0.3,0.3,-0.2,300,2,-2.54048116111759
177,0.3,0.3,-0.2,300,1,3.57206929160159
177,0.3,0.3,-0.2,300,2,-2.55782413685451
178,0.3,0.3,-0.2,300,1,3.44834987158664
178,0.3,0.3,-0.2,300,2,-3.30560737496996
179,0.3,0.3,-0.2,300,1,3.17350443327119
179,0.3,0.3,-0.2,300,2,-1.31297604546923
180,0.3,0.3,-0.2,300,1,2.94939701051306
180,0.3,0.3,-0.2,300,2,-0.786465570515162
181,0.3,0.3,-0.2,300,1,2.05756789193066
181,0.3,0.3,-0.2,300,2,0.0348599057213798
182,0.3,0.3,-0.2,300,1,3.51104822104659
182,0.3,0.3,-0.2,300,2,-0.643735084204699
183,0.3,0.3,-0.2,300,1,4.00065175427027
183,0.3,0.3,-0.2,300,2,-1.5800691926801
184,0.3,0.3,-0.2,300,1,3.76109094495966
184,0.3,0.3,-0.2,300,2,-1.76581005969154
185,0.3,0.3,-0.2,300,1,3.29892922182452
185,0.3,0.3,-0.2,300,2,-1.46405431846582
186,0.3,0.3,-0.2,300,1,3.15556546424796
186,0.3,0.3,-0.2,300,2,-1.84000212900337
187,0.3,0.3,-0.2,300,1,3.10296482790639
187,0.3,0.3,-0.2,300,2,-1.50704757148302
188,0.3,0.3,-0.2,300,1,4.26633882766419
188,0.3,0.3,-0.2,300,2,-0.596953765955594
189,0.3,0.3,-0.2,300,1,3.71990734027918
189,0.3,0.3,-0.2,300,2,-0.774713917864176
190,0.3,0.3,-0.2,300,1,3.74590708076055
190,0.3,0.3,-0.2,300,2,-1.36468340709576
191,0.3,0.3,-0.2,300,1,3.77751686204911
191,0.3,0.3,-0.2,300,2,-2.02590105514485
192,0.3,0.3,-0.2,300,1,3.60509769804096
192,0.3,0.3,-0.2,300,2,-2.21687779201157
193,0.3,0.3,-0.2,300,1,3.62465556885942
193,0.3,0.3,-0.2,300,2,-2.48037856352265
194,0.3,0.3,-0.2,300,1,3.70151975092556
194,0.3,0.3,-0.2,300,2,-0.675363044854939
195,0.3,0.3,-0.2,300,1,4.34584650124889
195,0.3,0.3,-0.2,300,2,-1.94467633656766
196,0.3,0.3,-0.2,300,1,3.23887287053897
196,0.3,0.3,-0.2,300,2,-2.01084357947589
197,0.3,0.3,-0.2,300,1,4.12840828278334
197,0.3,0.3,-0.2,300,2,-1.29720748292406
198,0.3,0.3,-0.2,300,1,3.25397006948802
198,0.3,0.3,-0.2,300,2,-1.85340103893881
199,0.3,0.3,-0.2,300,1,3.60240993342479
199,0.3,0.3,-0.2,300,2,-0.851648714277629
200,0.3,0.3,-0.2,300,1,3.21128556163996
200,0.3,0.3,-0.2,300,2,0.448386341109063
201,0.3,0.3,-0.2,300,1,3.28365222217113
201,0.3,0.3,-0.2,300,2,-0.357472587089119
202,0.3,0.3,-0.2,300,1,3.10997541235542
202,0.3,0.3,-0.2,300,2,-1.95429841169215
203,0.3,0.3,-0.2,300,1,3.33859820138646
203,0.3,0.3,-0.2,300,2,-2.00975091122091
204,0.3,0.3,-0.2,300,1,3.91463566060544
204,0.3,0.3,-0.2,300,2,-2.40850432629784
205,0.3,0.3,-0.2,300,1,3.10598767792984
205,0.3,0.3,-0.2,300,2,-0.73492065020636
206,0.3,0.3,-0.2,300,1,3.89257294996607
206,0.3,0.3,-0.2,300,2,-1.28556830307212
207,0.3,0.3,-0.2,300,1,2.19248555786806
207,0.3,0.3,-0.2,300,2,-0.89162978869435
208,0.3,0.3,-0.2,300,1,3.62925010139698
208,0.3,0.3,-0.2,300,2,-1.84870054043151
209,0.3,0.3,-0.2,300,1,3.70307357577998
209,0.3,0.3,-0.2,300,2,-3.2145082394874
210,0.3,0.3,-0.2,300,1,4.4308769285832
210,0.3,0.3,-0.2,300,2,-2.05539538071842
211,0.3,0.3,-0.2,300,1,3.1151589959994
211,0.3,0.3,-0.2,300,2,-0.708362116265827
212,0.3,0.3,-0.2,300,1,3.3895248430995
212,0.3,0.3,-0.2,300,2,-0.713821551977498
213,0.3,0.3,-0.2,300,1,2.97009092882058
213,0.3,0.3,-0.2,300,2,-2.91152280925643
214,0.3,0.3,-0.2,300,1,3.92312556494068
214,0.3,0.3,-0.2,300,2,-1.84614630015357
215,0.3,0.3,-0.2,300,1,3.2600728911337
215,0.3,0.3,-0.2,300,2,-0.79000130330477
216,0.3,0.3,-0.2,300,1,3.88873339371364
216,0.3,0.3,-0.2,300,2,-2.27637571775835
217,0.3,0.3,-0.2,300,1,3.75297501653552
217,0.3,0.3,-0.2,300,2,-1.66142803603442
218,0.3,0.3,-0.2,300,1,4.03105875310512
218,0.3,0.3,-0.2,300,2,0.132118848167505
219,0.3,0.3,-0.2,300,1,3.00602890650574
219,0.3,0.3,-0.2,300,2,-1.1621089594136
220,0.3,0.3,-0.2,300,1,3.35940635368381
220,0.3,0.3,-0.2,300,2,0.786399223964836
221,0.3,0.3,-0.2,300,1,4.12161664789891
221,0.3,0.3,-0.2,300,2,-1.7722716019326
222,0.3,0.3,-0.2,300,1,2.99239550809964
222,0.3,0.3,-0.2,300,2,-2.37554774232138
223,0.3,0.3,-0.2,300,1,4.37553507603178
223,0.3,0.3,-0.2,300,2,-0.75504313796097
224,0.3,0.3,-0.2,300,1,3.57471839418949
224,0.3,0.3,-0.2,300,2,-1.69037483712108
225,0.3,0.3,-0.2,300,1,3.01463065143115
225,0.3,0.3,-0.2,300,2,-1.83022991760673
226,0.3,0.3,-0.2,300,1,3.07423042091052
226,0.3,0.3,-0.2,300,2,-0.848952691730395
227,0.3,0.3,-0.2,300,1,4.02160592456525
227,0.3,0.3,-0.2,300,2,-0.966080099071448
228,0.3,0.3,-0.2,300,1,4.19661024513284
228,0.3,0.3,-0.2,300,2,-1.49761450282046
229,0.3,0.3,-0.2,300,1,4.44480007603669
229,0.3,0.3,-0.2,300,2,-0.716106108638877
230,0.3,0.3,-0.2,300,1,3.31862505564731
230,0.3,0.3,-0.2,300,2,-1.85419039077696
231,0.3,0.3,-0.2,300,1,3.48622824787818
231,0.3,0.3,-0.2,300,2,-2.02512011002606
232,0.3,0.3,-0.2,300,1,3.80106930854032
232,0.3,0.3,-0.2,300,2,-2.32254768432393
233,0.3,0.3,-0.2,300,1,3.43717902840459
233,0.3,0.3,-0.2,300,2,-2.09449892610646
234,0.3,0.3,-0.2,300,1,3.36372289743905
234,0.3,0.3,-0.2,300,2,-2.07964723125187
235,0.3,0.3,-0.2,300,1,3.33470311495232
235,0.3,0.3,-0.2,300,2,-2.28021556858272
236,0.3,0.3,-0.2,300,1,2.69383058758173
236,0.3,0.3,-0.2,300,2,0.209710655861993
237,0.3,0.3,-0.2,300,1,4.09612411222955
237,0.3,0.3,-0.2,300,2,-1.61773623276045
238,0.3,0.3,-0.2,300,1,3.53939959476411
238,0.3,0.3,-0.2,300,2,-1.33474868292841
239,0.3,0.3,-0.2,300,1,4.24402781149789
239,0.3,0.3,-0.2,300,2,-2.3054614569346
240,0.3,0.3,-0.2,300,1,3.11292669279093
240,0.3,0.3,-0.2,300,2,-1.57674465861819
241,0.3,0.3,-0.2,300,1,3.89900553267179
241,0.3,0.3,-0.2,300,2,-1.44670001787086
242,0.3,0.3,-0.2,300,1,3.22366164598422
242,0.3,0.3,-0.2,300,2,-2.14308524521351
243,0.3,0.3,-0.2,300,1,4.08118251884608
243,0.3,0.3,-0.2,300,2,-0.972397622284793
244,0.3,0.3,-0.2,300,1,4.15585577924933
244,0.3,0.3,-0.2,300,2,-0.240260867002991
245,0.3,0.3,-0.2,300,1,2.75476287422164
245,0.3,0.3,-0.2,300,2,-2.46701941737964
246,0.3,0.3,-0.2,300,1,3.53227869246182
246,0.3,0.3,-0.2,300,2,-1.43002248819112
247,0.3,0.3,-0.2,300,1,4.05214356786158
247,0.3,0.3,-0.2,300,2,-0.330613886408609
248,0.3,0.3,-0.2,300,1,2.80035452380085
248,0.3,0.3,-0.2,300,2,-3.53270443393994
249,0.3,0.3,-0.2,300,1,3.85789816825641
249,0.3,0.3,-0.2,300,2,-1.71952863856319
250,0.3,0.3,-0.2,300,1,3.90618194647065
250,0.3,0.3,-0.2,300,2,-1.58712558180839
251,0.3,0.3,-0.2,300,1,4.14325006460848
251,0.3,0.3,-0.2,300,2,-2.07390258446721
252,0.3,0.3,-0.2,300,1,4.22893770818391
252,0.3,0.3,-0.2,300,2,-2.49921842169342
253,0.3,0.3,-0.2,300,1,3.40917771090615
253,0.3,0.3,-0.2,300,2,-2.77166484140926
254,0.3,0.3,-0.2,300,1,3.08830350044455
254,0.3,0.3,-0.2,300,2,-1.67502777028844
255,0.3,0.3,-0.2,300,1,3.32337654715213
255,0.3,0.3,-0.2,300,2,-1.38631736248137
256,0.3,0.3,-0.2,300,1,3.75950172563009
256,0.3,0.3,-0.2,300,2,-0.631348925399075
257,0.3,0.3,-0.2,300,1,4.04352600739633
257,0.3,0.3,-0.2,300,2,-1.67925552066212
258,0.3,0.3,-0.2,300,1,3.59856257541288
258,0.3,0.3,-0.2,300,2,-1.08124442534871
259,0.3,0.3,-0.2,300,1,3.57967650849353
259,0.3,0.3,-0.2,300,2,-1.91393041277665
260,0.3,0.3,-0.2,300,1,3.22148648879066
260,0.3,0.3,-0.2,300,2,-1.78852342205897
261,0.3,0.3,-0.2,300,1,4.45475304928524
261,0.3,0.3,-0.2,300,2,-0.988067435187128
262,0.3,0.3,-0.2,300,1,3.63906616731825
262,0.3,0.3,-0.2,300,2,-2.78949804713834
263,0.3,0.3,-0.2,300,1,3.95650877371876
263,0.3,0.3,-0.2,300,2,-2.34863838870089
264,0.3,0.3,-0.2,300,1,3.53000404565591
264,0.3,0.3,-0.2,300,2,-2.68622098732467
265,0.3,0.3,-0.2,300,1,2.98749688689653
265,0.3,0.3,-0.2,300,2,-2.16286721317046
266,0.3,0.3,-0.2,300,1,3.10791424827171
266,0.3,0.3,-0.2,300,2,-1.43983850040699
267,0.3,0.3,-0.2,300,1,3.32058041369445
267,0.3,0.3,-0.2,300,2,-2.84479708507951
268,0.3,0.3,-0.2,300,1,3.33586887953402
268,0.3,0.3,-0.2,300,2,-1.81507352694485
269,0.3,0.3,-0.2,300,1,3.85852493286545
269,0.3,0.3,-0.2,300,2,-1.20471041163242
270,0.3,0.3,-0.2,300,1,3.9428910396709
270,0.3,0.3,-0.2,300,2,-0.795316076009226
271,0.3,0.3,-0.2,300,1,4.23187993934355
271,0.3,0.3,-0.2,300,2,-3.28863337662674
272,0.3,0.3,-0.2,300,1,4.15513226254327
272,0.3,0.3,-0.2,300,2,-2.10331674037924
273,0.3,0.3,-0.2,300,1,3.08997806741592
273,0.3,0.3,-0.2,300,2,-2.98729893768281
274,0.3,0.3,-0.2,300,1,3.5516336833496
274,0.3,0.3,-0.2,300,2,-0.52616821611454
275,0.3,0.3,-0.2,300,1,3.19108507514837
275,0.3,0.3,-0.2,300,2,-2.17588907239647
276,0.3,0.3,-0.2,300,1,3.14823458926261
276,0.3,0.3,-0.2,300,2,-2.80693349948959
277,0.3,0.3,-0.2,300,1,3.90202879482059
277,0.3,0.3,-0.2,300,2,-1.7680756431709
278,0.3,0.3,-0.2,300,1,3.70622959909305
278,0.3,0.3,-0.2,300,2,-1.36594330809778
279,0.3,0.3,-0.2,300,1,3.70468006730689
279,0.3,0.3,-0.2,300,2,-1.91391078660923
280,0.3,0.3,-0.2,300,1,2.96086337300244
280,0.3,0.3,-0.2,300,2,-1.97838033532801
281,0.3,0.3,-0.2,300,1,3.87285244190599
281,0.3,0.3,-0.2,300,2,-2.77131182257847
282,0.3,0.3,-0.2,300,1,2.27680823044505
282,0.3,0.3,-0.2,300,2,-0.502317778052235
283,0.3,0.3,-0.2,300,1,4.27388027598791
283,0.3,0.3,-0.2,300,2,-0.553746114651481
284,0.3,0.3,-0.2,300,1,2.96876901405144
284,0.3,0.3,-0.2,300,2,-1.67325169846013
285,0.3,0.3,-0.2,300,1,3.68735487378092
285,0.3,0.3,-0.2,300,2,-1.07080357820587
286,0.3,0.3,-0.2,300,1,3.26280766677228
286,0.3,0.3,-0.2,300,2,-2.30876983514308
287,0.3,0.3,-0.2,300,1,3.43728041759488
287,0.3,0.3,-0.2,300,2,-1.78820812522086
288,0.3,0.3,-0.2,300,1,3.66437458457994
288,0.3,0.3,-0.2,300,2,-1.4847104342741
289,0.3,0.3,-0.2,300,1,3.27955062106773
289,0.3,0.3,-0.2,300,2,-2.14876736008306
290,0.3,0.3,-0.2,300,1,3.33300333334959
290,0.3,0.3,-0.2,300,2,-1.09240381634759
291,0.3,0.3,-0.2,300,1,3.69344072892313
291,0.3,0.3,-0.2,300,2,-1.38760429587708
292,0.3,0.3,-0.2,300,1,3.32504141698838
292,0.3,0.3,-0.2,300,2,-1.88509662537581
293,0.3,0.3,-0.2,300,1,3.03596270011442
293,0.3,0.3,-0.2,300,2,-1.74618250074364
294,0.3,0.3,-0.2,300,1,4.50564736907132
294,0.3,0.3,-0.2,300,2,0.477429807328363
295,0.3,0.3,-0.2,300,1,4.45104437915091
295,0.3,0.3,-0.2,300,2,-0.0784934443932021
296,0.3,0.3,-0.2,300,1,3.10757841298917
296,0.3,0.3,-0.2,300,2,-1.28603964681185
297,0.3,0.3,-0.2,300,1,3.58988719452585
297,0.3,0.3,-0.2,300,2,-0.713723660345842
298,0.3,0.3,-0.2,300,1,3.67124534948231
298,0.3,0.3,-0.2,300,2,-1.63826511427207
299,0.3,0.3,-0.2,300,1,3.00913082045555
299,0.3,0.3,-0.2,300,2,-1.29447562766117
300,0.3,0.3,-0.2,300,1,3.52254726821608
300,0.3,0.3,-0.2,300,2,-2.35152820920292
301,0.3,0.3,-0.2,300,1,3.98857889986652
301,0.3,0.3,-0.2,300,2,-3.0524870214335
302,0.3,0.3,-0.2,300,1,2.41483064646238
302,0.3,0.3,-0.2,300,2,-2.08603664035898
303,0.3,0.3,-0.2,300,1,4.18023758531132
303,0.3,0.3,-0.2,300,2,-1.22995537792052
304,0.3,0.3,-0.2,300,1,3.53107749710452
304,0.3,0.3,-0.2,300,2,-3.2728086648636
305,0.3,0.3,-0.2,300,1,3.2440639274356
305,0.3,0.3,-0.2,300,2,-2.47413948346903
306,0.3,0.3,-0.2,300,1,3.83071889362142
306,0.3,0.3,-0.2,300,2,-1.85553816779046
307,0.3,0.3,-0.2,300,1,3.24347090364833
307,0.3,0.3,-0.2,300,2,-1.83401396159161
308,0.3,0.3,-0.2,300,1,3.72882671310673
308,0.3,0.3,-0.2,300,2,-0.908661663976568
309,0.3,0.3,-0.2,300,1,3.08619212541554
309,0.3,0.3,-0.2,300,2,-0.628966081404126
310,0.3,0.3,-0.2,300,1,3.01473984125812
310,0.3,0.3,-0.2,300,2,-2.60286472753984
311,0.3,0.3,-0.2,300,1,4.11201113159832
311,0.3,0.3,-0.2,300,2,-0.737478052582948
312,0.3,0.3,-0.2,300,1,3.65533642173061
312,0.3,0.3,-0.2,300,2,-1.16392526274589
313,0.3,0.3,-0.2,300,1,3.9338234609039
313,0.3,0.3,-0.2,300,2,-2.24721052393396
314,0.3,0.3,-0.2,300,1,3.47873857895913
314,0.3,0.3,-0.2,300,2,-0.587930338787864
315,0.3,0.3,-0.2,300,1,3.21567606800199
315,0.3,0.3,-0.2,300,2,0.353818151112018
316,0.3,0.3,-0.2,300,1,3.82686478718773
316,0.3,0.3,-0.2,300,2,-1.79997884345837
317,0.3,0.3,-0.2,300,1,2.50468273860172
317,0.3,0.3,-0.2,300,2,-1.70403880133132
318,0.3,0.3,-0.2,300,1,3.74437174358182
318,0.3,0.3,-0.2,300,2,-2.33887511003627
319,0.3,0.3,-0.2,300,1,3.12810348706281
319,0.3,0.3,-0.2,300,2,-1.24482070557495
320,0.3,0.3,-0.2,300,1,4.05528901030761
320,0.3,0.3,-0.2,300,2,-0.713086391469359
321,0.3,0.3,-0.2,300,1,3.4777830578749
321,0.3,0.3,-0.2,300,2,-0.900493585455838
322,0.3,0.3,-0.2,300,1,3.63581135623725
322,0.3,0.3,-0.2,300,2,-2.15201517841785
323,0.3,0.3,-0.2,300,1,4.11076978026942
323,0.3,0.3,-0.2,300,2,-2.53463891539874
324,0.3,0.3,-0.2,300,1,4.53727945734977
324,0.3,0.3,-0.2,300,2,-2.02406829649081
325,0.3,0.3,-0.2,300,1,3.27217567750274
325,0.3,0.3,-0.2,300,2,-1.88450633847573
326,0.3,0.3,-0.2,300,1,3.95892371953903
326,0.3,0.3,-0.2,300,2,-1.49706821180307
327,0.3,0.3,-0.2,300,1,3.37987672535221
327,0.3,0.3,-0.2,300,2,-2.2769926562825
328,0.3,0.3,-0.2,300,1,4.174119194086
328,0.3,0.3,-0.2,300,2,-0.082953400939232
329,0.3,0.3,-0.2,300,1,3.51437356904207
329,0.3,0.3,-0.2,300,2,-0.177599550265535
330,0.3,0.3,-0.2,300,1,4.03493665034198
330,0.3,0.3,-0.2,300,2,-0.40664721341834
331,0.3,0.3,-0.2,300,1,3.89864653587905
331,0.3,0.3,-0.2,300,2,-2.49116799653074
332,0.3,0.3,-0.2,300,1,4.05131726623326
332,0.3,0.3,-0.2,300,2,-1.02974208929273
333,0.3,0.3,-0.2,300,1,3.00367287086898
333,0.3,0.3,-0.2,300,2,-2.9736874998803
334,0.3,0.3,-0.2,300,1,3.6227934886371
334,0.3,0.3,-0.2,300,2,-0.753324810049817
335,0.3,0.3,-0.2,300,1,3.46482703175919
335,0.3,0.3,-0.2,300,2,-1.71989479306471
336,0.3,0.3,-0.2,300,1,4.28907328093752
336,0.3,0.3,-0.2,300,2,-2.52491010083563
337,0.3,0.3,-0.2,300,1,3.70425909423226
337,0.3,0.3,-0.2,300,2,-1.9919236468166
338,0.3,0.3,-0.2,300,1,3.91057078426966
338,0.3,0.3,-0.2,300,2,-1.92076286249667
339,0.3,0.3,-0.2,300,1,3.64511621687235
339,0.3,0.3,-0.2,300,2,-0.630954409837264
340,0.3,0.3,-0.2,300,1,3.29044292731858
340,0.3,0.3,-0.2,300,2,-0.210894923321737
341,0.3,0.3,-0.2,300,1,3.8395182163332
341,0.3,0.3,-0.2,300,2,-2.82050225158775
342,0.3,0.3,-0.2,300,1,3.86244811867985
342,0.3,0.3,-0.2,300,2,-1.30926585280621
343,0.3,0.3,-0.2,300,1,4.38623392712621
343,0.3,0.3,-0.2,300,2,-2.81228720752425
344,0.3,0.3,-0.2,300,1,4.05855105054886
344,0.3,0.3,-0.2,300,2,-2.20365560467602
345,0.3,0.3,-0.2,300,1,3.79777694358071
345,0.3,0.3,-0.2,300,2,-0.2379137732862
346,0.3,0.3,-0.2,300,1,3.64266961010573
346,0.3,0.3,-0.2,300,2,-2.01340688671635
347,0.3,0.3,-0.2,300,1,3.50952151293275
347,0.3,0.3,-0.2,300,2,-2.23442722163604
348,0.3,0.3,-0.2,300,1,3.54770216444299
348,0.3,0.3,-0.2,300,2,-2.00588681557756
349,0.3,0.3,-0.2,300,1,3.20917721333204
349,0.3,0.3,-0.2,300,2,-1.48935055301668
350,0.3,0.3,-0.2,300,1,3.61535985818344
350,0.3,0.3,-0.2,300,2,-1.96620406705545
351,0.3,0.3,-0.2,300,1,4.27455907166248
351,0.3,0.3,-0.2,300,2,-2.01536735632627
352,0.3,0.3,-0.2,300,1,3.39687064640866
352,0.3,0.3,-0.2,300,2,-2.35829987621184
353,0.3,0.3,-0.2,300,1,3.86025798017115
353,0.3,0.3,-0.2,300,2,-1.77383384331325
354,0.3,0.3,-0.2,300,1,2.43965897691034
354,0.3,0.3,-0.2,300,2,-3.07199446928269
355,0.3,0.3,-0.2,300,1,3.73631667306418
355,0.3,0.3,-0.2,300,2,-1.07016499230821
356,0.3,0.3,-0.2,300,1,4.00900448540264
356,0.3,0.3,-0.2,300,2,-0.540498449462162
357,0.3,0.3,-0.2,300,1,2.58503225226194
357,0.3,0.3,-0.2,300,2,-2.0465207403128
358,0.3,0.3,-0.2,300,1,3.42066249063591
358,0.3,0.3,-0.2,300,2,-2.03909317423496
359,0.3,0.3,-0.2,300,1,1.98081897967349
359,0.3,0.3,-0.2,300,2,-1.98877588254722
360,0.3,0.3,-0.2,300,1,3.630175824535
360,0.3,0.3,-0.2,300,2,-1.57558656835013
361,0.3,0.3,-0.2,300,1,4.05816199964827
361,0.3,0.3,-0.2,300,2,-1.26203914294032
362,0.3,0.3,-0.2,300,1,3.43716840504916
362,0.3,0.3,-0.2,300,2,-2.27265984106083
363,0.3,0.3,-0.2,300,1,3.91901571395117
363,0.3,0.3,-0.2,300,2,-2.54659786918968
364,0.3,0.3,-0.2,300,1,3.88391444290748
364,0.3,0.3,-0.2,300,2,-2.24877905814239
365,0.3,0.3,-0.2,300,1,4.31522118703289
365,0.3,0.3,-0.2,300,2,-1.61601244584631
366,0.3,0.3,-0.2,300,1,3.62319428650519
